id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
13583127,TEX,,,PreservedSpecimen,,TEX00378225,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Ellen D. Schulz",,,s.n.,1918-01-01,1918,1,1,1,,1918-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Bexar,,"San Antonio.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:27",9f9a2a0d-0bbc-4df6-95b6-64b4aac7fa68,366,urn:uuid:71be6b29-f484-40a3-95c7-0b8db7ceb2d6,https://vplants.org:443/portal/collections/individual/index.php?occid=13583127
13583128,TEX,,,PreservedSpecimen,,TEX00378227,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"O. L. Killian",,,s.n.,,,,,,,,,Prairie.,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Tarrant,,Prairie.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:17",88296fe2-d537-451c-85f4-a6f46ea38e30,366,urn:uuid:96c1b286-d31c-41c1-9cfc-576a27b093fb,https://vplants.org:443/portal/collections/individual/index.php?occid=13583128
13583129,TEX,,,PreservedSpecimen,,TEX00378230,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Logan D. Smith",,,1033,1947-09-30,1947,9,30,273,,1947-9-30,,"Limestone soil.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,McLennan,,"Northeast of Lake Waco.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:48",4e6dc6eb-c0fb-4223-a99a-fa3cd4f1a338,366,urn:uuid:7252e32c-59a8-4c1c-aefb-4ff759f3f1a1,https://vplants.org:443/portal/collections/individual/index.php?occid=13583129
13583130,TEX,,,PreservedSpecimen,,TEX00378231,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Logan D. Smith",,,220,1946-09-12,1946,9,12,255,,1946-9-12,,"Chalky hills.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,McLennan,,"South of Lake Waco.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:14:03",ef83fe56-45b7-41d2-bd5e-9d1478b5ef23,366,urn:uuid:2dbd8897-2795-4529-9b62-3087e7f421bf,https://vplants.org:443/portal/collections/individual/index.php?occid=13583130
13583131,TEX,,,PreservedSpecimen,,TEX00378232,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Logan D. Smith",,,52-607,1952-09-30,1952,9,30,274,,1952-9-30,,"On chalk hills.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,McLennan,,"On chalk hills north of Waco.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:10",75adabd8-39b1-4bf5-829f-ab23e440f9c3,366,urn:uuid:4ad4a249-cd94-46ad-a1ad-c788112db954,https://vplants.org:443/portal/collections/individual/index.php?occid=13583131
13583132,TEX,,,PreservedSpecimen,,TEX00378233,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"David H. Riskind|Bruce Snyder",,,1995,1976-06-06,1976,6,6,158,,1976-6-6,,"Large tree to 15 m in intermittent gravelly ls. stream bed in mesic deciduous woodland. Assc. with Quercus muhlenbergii, Ulmus crassifolia, Acer grandidentatum, Juniperus ashei, Celtis laevigata, Fraxinus cf. pennsylvanica, etc. (Leaves collected from floor of woodland).",,,,,,,,,,,,,,,,Sheet,"United States",Texas,Bell,,"Fort Hood Military Reservation, Bland Quad. Streambed (n.e. trending headder drainage of Bear Creek) in mesic deciduous woodland.",,,,31.20833,-97.56667,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:50",d142a705-7532-45de-976e-07fff332dc83,366,urn:uuid:c729e265-8dfc-4c20-a95e-253752db4e8a,https://vplants.org:443/portal/collections/individual/index.php?occid=13583132
13583133,TEX,,,PreservedSpecimen,,TEX00378234,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"J. Frank Normand",,,s.n.,1928-11-11,1928,11,11,316,,1928-11-11,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Bell,,Belton.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:45",4731e6c7-fbc4-4ee7-90a5-b8a95b2333e7,366,urn:uuid:3bf38f33-2fbc-406d-8da8-191c35e9255d,https://vplants.org:443/portal/collections/individual/index.php?occid=13583133
13583134,TEX,,,PreservedSpecimen,,TEX00378236,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Ellen D. Schulz",,,608,1921-01-01,1921,1,1,1,,1921-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Austin, Shoal Creek bank.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:36",b59c04b0-5e07-4241-bd03-9824ed41ce5d,366,urn:uuid:f849fd86-b5e1-4a2e-84af-61b136d02f58,https://vplants.org:443/portal/collections/individual/index.php?occid=13583134
13583135,TEX,,,PreservedSpecimen,,TEX00378237,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Barton H. Warnock",,,46038,1946-03-23,1946,3,23,82,,1946-3-23,,"Frequent on lower slopes, limestone soil.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"On lower slopes of Mount Bonnell, limestone soil on west side; northwest of Austin.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:41",3d7416a9-fa43-403a-9782-f7e42d4e424d,366,urn:uuid:63ef7819-7bea-47b4-87e1-15511e8f39b9,https://vplants.org:443/portal/collections/individual/index.php?occid=13583135
13583136,TEX,,,PreservedSpecimen,,TEX00378238,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Shoal Cr., Austin.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:28",22e06194-980e-4224-9886-b0bed6ee454a,366,urn:uuid:77492b62-dd47-421f-a43c-a0c35aedd8aa,https://vplants.org:443/portal/collections/individual/index.php?occid=13583136
13583137,TEX,,,PreservedSpecimen,,TEX00378239,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Eula Whitehouse",,,s.n.,1933-01-01,1933,1,1,1,,1933-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:43",c46223fb-fe19-414d-a613-4fc49af36716,366,urn:uuid:bc8af217-e40f-41b2-ac55-fe7f320c7127,https://vplants.org:443/portal/collections/individual/index.php?occid=13583137
13583138,TEX,,,PreservedSpecimen,,TEX00378240,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy [Ranch] #2.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:15",07f60a2b-9622-44e6-b0a2-bc543c35ba0d,366,urn:uuid:830334a1-a564-4881-9c20-304ce3703635,https://vplants.org:443/portal/collections/individual/index.php?occid=13583138
13583139,TEX,,,PreservedSpecimen,,TEX00378241,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy [Ranch] #4.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:32",2bd9dbcb-841e-44f7-a329-f56dd4d80c4a,366,urn:uuid:cc0a73de-df3f-4296-9cf4-21e21c731041,https://vplants.org:443/portal/collections/individual/index.php?occid=13583139
13583140,TEX,,,PreservedSpecimen,,TEX00378242,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy [Ranch] #19.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:42",c2cbcd7b-1eec-4aa9-a29c-34248b630e71,366,urn:uuid:a85f414f-e955-452e-ab75-48eeeaeadc7b,https://vplants.org:443/portal/collections/individual/index.php?occid=13583140
13583141,TEX,,,PreservedSpecimen,,TEX00378243,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,McKee|Wesley,,,3875,1911-01-01,1911,1,1,1,,1911-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Waller Creek.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:13",025d0b48-8288-4dec-9448-db920bd3043c,366,urn:uuid:e9d29b0e-3aba-447d-aad5-110b9a04523b,https://vplants.org:443/portal/collections/individual/index.php?occid=13583141
13583142,TEX,,,PreservedSpecimen,,TEX00378244,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,McKee|Wesley,,,3920,1911-01-01,1911,1,1,1,,1911-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Deaf and Dumb Institute grounds.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:20",10942426-82c8-43a0-b41b-9e569ce53b4b,366,urn:uuid:b332d568-bc5b-47ca-8240-937e1658e749,https://vplants.org:443/portal/collections/individual/index.php?occid=13583142
13583143,TEX,,,PreservedSpecimen,,TEX00378245,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"W. R. Carr",,,3493,1981-10-08,1981,10,8,281,,1981-10-8,,"Common small tree, branching at base; with Juniperus Ashei on dry rocky limestone ridgetop.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"S side of Lime Creek Rd., 4.0 roadmiles N of F.M. 2769. Mansfield Dam Quadrangle.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:14",05c8b9a7-d774-48a6-a8bf-f8f2a7121abc,366,urn:uuid:b556c08a-069b-49e3-96eb-b2a14b0bae2a,https://vplants.org:443/portal/collections/individual/index.php?occid=13583143
13583144,TEX,,,PreservedSpecimen,,TEX00378246,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Christopher L. York",,,46301,1946-08-17,1946,8,17,229,,1946-8-17,,"Among limestone rocks.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,Williamson,,"West of Round Rock along Brushy Creek.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:36",32ddf0ad-34e0-4e1a-a98b-cbf85b1fc577,366,urn:uuid:9b033596-a97a-46fb-840b-04014a146174,https://vplants.org:443/portal/collections/individual/index.php?occid=13583144
13583145,TEX,,,PreservedSpecimen,,TEX00378247,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy Ranch #24.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:55",db5403ae-f8f1-47eb-9c0a-6ee758bf90f6,366,urn:uuid:3ef34d5c-7521-412a-b4da-b4889d5291c7,https://vplants.org:443/portal/collections/individual/index.php?occid=13583145
13583146,TEX,,,PreservedSpecimen,,TEX00378249,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1929-03-16,1929,3,16,75,,1929-3-16,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Waller Cr. Austin.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:14:06",f64c2cc2-849a-43da-89b5-1ca3640c072e,366,urn:uuid:57334907-7161-45e7-9539-3c2c95bcfe42,https://vplants.org:443/portal/collections/individual/index.php?occid=13583146
13583147,TEX,,,PreservedSpecimen,,TEX00378250,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy Ranch #5.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:14:05",f34e643e-29f8-4b4e-a26e-b45a7338d626,366,urn:uuid:58905eb4-3a79-48d1-b0ef-d6476c141a8a,https://vplants.org:443/portal/collections/individual/index.php?occid=13583147
13583148,TEX,,,PreservedSpecimen,,TEX00378252,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy Ranch #14.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:51",d2f3800b-e8a3-4127-af35-95f0c03fac82,366,urn:uuid:41d4a42b-63da-45fa-9bf2-299ee3d38768,https://vplants.org:443/portal/collections/individual/index.php?occid=13583148
13583149,TEX,,,PreservedSpecimen,,TEX00378253,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Upper Barton #5.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:31",a8e87aa9-d2b4-4bd3-8fdb-9749d19f5bb8,366,urn:uuid:9803d922-f792-4c40-9c4a-93742e41b6bd,https://vplants.org:443/portal/collections/individual/index.php?occid=13583149
13583150,TEX,,,PreservedSpecimen,,TEX00378254,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Ellen D. Schulz",,,607,1921-01-01,1921,1,1,1,,1921-1-1,,"Rocky creek bottom.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:05",6a68d59d-8ba9-4429-a308-55761e1441c2,366,urn:uuid:f626460c-0c9e-415b-b182-bf3131868e83,https://vplants.org:443/portal/collections/individual/index.php?occid=13583150
13583151,TEX,,,PreservedSpecimen,,TEX00378255,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy Ranch #25.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:14:05",f44f52e3-ea65-4c8b-9897-a72f580efc87,366,urn:uuid:aba9efbe-dd15-4e62-b025-84d38d01023f,https://vplants.org:443/portal/collections/individual/index.php?occid=13583151
13583152,TEX,,,PreservedSpecimen,,TEX00378256,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy Ranch #15.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:24",19a08cc4-6d83-4b51-a9f0-778279f12c15,366,urn:uuid:595fc12c-8cc1-45f8-b46e-b8682f70c98d,https://vplants.org:443/portal/collections/individual/index.php?occid=13583152
13583153,TEX,,,PreservedSpecimen,,TEX00378257,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Upper Barton #4.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:26",1dc2f29d-ccb3-439e-96ab-ccd3543a97ab,366,urn:uuid:8c5e4c09-3d2d-4827-a68c-c23aa6ea6a7f,https://vplants.org:443/portal/collections/individual/index.php?occid=13583153
13583154,TEX,,,PreservedSpecimen,,TEX00378259,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Eula Whitehouse",,,s.n.,1931-01-01,1931,1,1,1,,1931-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:30",289a91a9-5eca-484a-ba0b-05016eb72e2a,366,urn:uuid:c13ddb52-20b4-4200-a849-02aa540c7733,https://vplants.org:443/portal/collections/individual/index.php?occid=13583154
13583155,TEX,,,PreservedSpecimen,,TEX00378260,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Hugh H. York",,,s.n.,1901-10-15,1901,10,15,288,,1901-10-15,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:06",6d6318ad-3b89-42a5-939c-5437e281db01,366,urn:uuid:bfc477aa-36b0-4a76-908e-73d565213469,https://vplants.org:443/portal/collections/individual/index.php?occid=13583155
13583156,TEX,,,PreservedSpecimen,,TEX00378261,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Hugh H. York",,,s.n.,1906-10-27,1906,10,27,300,,1906-10-27,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:14:08",fae45aa0-4762-40ae-afd6-d8b07a53a9bf,366,urn:uuid:60f3f8d9-b8db-4870-ab69-f2577b7a7094,https://vplants.org:443/portal/collections/individual/index.php?occid=13583156
13583157,TEX,,,PreservedSpecimen,,TEX00378262,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy Ranch #23.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:40",3c955bec-a9c2-4d2e-a003-eba6fb46b629,366,urn:uuid:a5ee3531-2402-44fe-be5f-95f8895e41b8,https://vplants.org:443/portal/collections/individual/index.php?occid=13583157
13583158,TEX,,,PreservedSpecimen,,TEX00378263,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"J. L. White",,,4709,1912-01-01,1912,1,1,1,,1912-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:40",bc3da05a-767e-4217-9f77-a81e4ea1dd42,366,urn:uuid:a2b70537-4807-44fc-b76f-6657e53714cc,https://vplants.org:443/portal/collections/individual/index.php?occid=13583158
13583159,TEX,,,PreservedSpecimen,,TEX00378264,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Larry J. Dorr",,,2472,1982-09-07,1982,9,7,250,,1982-9-7,,"Limestone rocks.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Along Barton Creek, Gus Fruh Park, Austin.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:12:58",5eaddb02-66e3-469e-b261-41fdfbc6dd6c,366,urn:uuid:4d67fee6-6bbc-4d08-8910-78d988e66cb8,https://vplants.org:443/portal/collections/individual/index.php?occid=13583159
13583160,TEX,,,PreservedSpecimen,,TEX00378265,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"A. M. Ferguson",,,s.n.,1901-06-07,1901,6,7,158,,1901-6-7,,"Large tree + 24"" at base; 30-50' high.",,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Waller Creek, east of University.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:25",9a8cb091-b8e4-44a6-bb2e-ff2449278a35,366,urn:uuid:f7811dde-417b-4677-8649-6740ff776e3e,https://vplants.org:443/portal/collections/individual/index.php?occid=13583160
13583161,TEX,,,PreservedSpecimen,,TEX00378266,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1933-09-01,1933,9,1,244,,1933-9-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,"Rob Roy Ranch #1.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:06",6d651b7c-91d8-4d90-a28d-28f29946a35d,366,urn:uuid:121fc905-fbeb-43b5-b49d-c66616fcb2ce,https://vplants.org:443/portal/collections/individual/index.php?occid=13583161
13583162,TEX,,,PreservedSpecimen,,TEX00378267,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,s.n.,1931-01-01,1931,1,1,1,,1931-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Travis,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:14:03",f049af7c-9694-404f-a719-7ef012deab6a,366,urn:uuid:2f9c14a2-b6b9-4973-b242-a8cd4bdaf0a8,https://vplants.org:443/portal/collections/individual/index.php?occid=13583162
13583163,TEX,,,PreservedSpecimen,,TEX00378268,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Ferdinand Lindheimer",,,1183,1851-01-01,1851,1,1,1,,1851-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Comal,,"Comanche Spring; New Braunfels, etc.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:47",cc1d09fa-a2a5-40a2-88f9-d4557389e9ae,366,urn:uuid:a0e9e773-e9d6-4e42-b535-08f032d65792,https://vplants.org:443/portal/collections/individual/index.php?occid=13583163
13583164,TEX,,,PreservedSpecimen,,TEX00378269,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Ferdinand Lindheimer",,,1182,1850-01-01,1850,1,1,1,,1850-1-1,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Comal,,"Comanche Spring; New Braunfels, etc.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:05",6b2d7845-a2f2-46d2-b694-6a65cac0cb36,366,urn:uuid:2951598d-79be-4889-8a64-a17dcdc98efb,https://vplants.org:443/portal/collections/individual/index.php?occid=13583164
13583165,TEX,,,PreservedSpecimen,,TEX00378271,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Turner, B. L.",2000,,,,,,"Mary A. Hynes",,,s.n.,1924-11-05,1924,11,5,310,,1924-11-5,,,,,,,,,,,,,,,,,,Sheet,"United States",Texas,Dallas,,"Turtle Creek, Dallas.",,,,,,,,,,,,,,,,,,,,,,,"2021-01-14 16:13:58",e3c6d91f-d5d5-4a40-8045-4e15955d0688,366,urn:uuid:835b033b-b349-4b91-99ff-47e74b671ed6,https://vplants.org:443/portal/collections/individual/index.php?occid=13583165
