id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
3449022,MWI,,,PreservedSpecimen,1c0fac47-56aa-4f9d-87ac-fce7baa25978,MWI00057167,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Thomas L. Green",2005,,,,,,"Green, Thomas L.",,,,,2005,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, georeferencedBy, georeferenceSources, habitat",,,,,,1,,,,,,,USA,Illinois,DuPage,Lisle,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",57167,130,urn:uuid:1c0fac47-56aa-4f9d-87ac-fce7baa25978,https://vplants.org:443/portal/collections/individual/index.php?occid=3449022
3449839,MWI,,,PreservedSpecimen,448a511e-a3c1-4aa5-a5d5-5127ca5f3a56,MWI00050574,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Eric Ribbens",2004,,,,,,"Ribbens, Eric",,,,,2004,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, georeferencedBy, georeferenceSources",,,,,,1,,,,,,,USA,Illinois,McDonough,Macomb,,,1,,,,,,,,,,,,,,,,,,"W IL Woody Plants",,,"2019-08-14 03:19:22",50574,130,urn:uuid:448a511e-a3c1-4aa5-a5d5-5127ca5f3a56,https://vplants.org:443/portal/collections/individual/index.php?occid=3449839
3471692,MWI,,,PreservedSpecimen,f140c822-6684-49b9-ad52-a53de836ee81,MWI00043796,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Thomas L. Green",1998,,,,,,"Green, Thomas L.",,,,,1998,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, locality",,,,,,0,,,,,,,USA,Illinois,DuPage,Lisle,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",43796,130,urn:uuid:f140c822-6684-49b9-ad52-a53de836ee81,https://vplants.org:443/portal/collections/individual/index.php?occid=3471692
9302979,USCH,MAIN,,PreservedSpecimen,5e8a369e-ff6d-11e2-9beb-001c23ce290f,USCH0036232,79398,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Hord, Allen",,,,,,,"Johnson, George",,,,,2012,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, maximumElevationInMeters, habitat",,,,,,,,,,,,,"United States",Arkansas,"Logan County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-05-24 11:31:34",5e8a369e-ff6d-11e2-9beb-001c23ce290f,147,urn:uuid:2f0e707d-23b7-4597-893c-4ad8abe66480,https://vplants.org:443/portal/collections/individual/index.php?occid=9302979
10243043,APCR,,,PreservedSpecimen,,APCR000404,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243043,148,urn:uuid:3e01f838-8fb2-4ee8-b428-51f6e027cde6,https://vplants.org:443/portal/collections/individual/index.php?occid=10243043
10243044,APCR,,,PreservedSpecimen,,APCR000403,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243044,148,urn:uuid:8da2780a-49dd-4dbb-9dfb-f4451adb06d9,https://vplants.org:443/portal/collections/individual/index.php?occid=10243044
10243045,APCR,,,PreservedSpecimen,,APCR000405,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243045,148,urn:uuid:635b47c1-9826-4f57-82dd-83f52544d4f3,https://vplants.org:443/portal/collections/individual/index.php?occid=10243045
10243046,APCR,,,PreservedSpecimen,,APCR000406,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243046,148,urn:uuid:34b344f0-5b4b-46a2-a576-a75f2c2838ec,https://vplants.org:443/portal/collections/individual/index.php?occid=10243046
10243047,APCR,,,PreservedSpecimen,,APCR000408,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,1991,,,,,,"About 20 plants.",,,"Plants ranging rom 2-7 m in height. Only second known location for plants since E. J. Palmer's discovery on Magazine Mtn. in Logan County in 1923.",,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Arkansas,Montgomery,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243047,148,urn:uuid:fe23fae1-16da-4671-9d6a-2bb7a035cf1f,https://vplants.org:443/portal/collections/individual/index.php?occid=10243047
10243048,APCR,,,PreservedSpecimen,,APCR000407,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"About 20 plants.",,,"Plants ranging rom 2-7 m in height. Only second known location for plants since E. J. Palmer's discovery on Magazine Mtn. in Logan County in 1923.",,"field values redacted: eventDate, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Arkansas,Montgomery,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243048,148,urn:uuid:f0d47275-837e-4f98-a228-cdfb894eea5b,https://vplants.org:443/portal/collections/individual/index.php?occid=10243048
10243049,APCR,,,PreservedSpecimen,,APCR000409,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"About 20 plants.",,,"Plants ranging rom 2-7 m in height. Only second known location for plants since E. J. Palmer's discovery on Magazine Mtn. in Logan County in 1923.",,"field values redacted: eventDate, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Arkansas,Montgomery,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243049,148,urn:uuid:7a4ff9ce-e8ae-45d3-afb1-a21a76e9e324,https://vplants.org:443/portal/collections/individual/index.php?occid=10243049
10243050,APCR,,,PreservedSpecimen,,APCR000412,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"About 20 plants.",,,"Plants ranging rom 2-7 m in height. Only second known location for plants since E. J. Palmer's discovery on Magazine Mtn. in Logan County in 1923.",,"field values redacted: eventDate, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Arkansas,Montgomery,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243050,148,urn:uuid:f705a3c0-e1b4-4a0b-a228-08a2acfc2169,https://vplants.org:443/portal/collections/individual/index.php?occid=10243050
10243051,APCR,,,PreservedSpecimen,,APCR000410,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"About 20 plants.",,,"Plants ranging rom 2-7 m in height. Only second known location for plants since E. J. Palmer's discovery on Magazine Mtn. in Logan County in 1923.",,"field values redacted: eventDate, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Arkansas,Montgomery,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243051,148,urn:uuid:f4ceb40c-d1e8-4401-9974-1d9ad57253c8,https://vplants.org:443/portal/collections/individual/index.php?occid=10243051
10243052,APCR,,,PreservedSpecimen,,APCR000678,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Brent Baker",4/20/2011,,synonym,,,,"George Johnson",,"William Shepherd",,,,,,,,,"About 300+ plants. Only third known location for plants since E.J. Palmer's discovery on Magazine Mountain in Logan County in 1923.",,,"Ranging from 1-5 m in height. Leaves very maple-like.",,"field values redacted: eventDate, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,fruit,,,,,,,,,"United States",Arkansas,Sebastian,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243052,148,urn:uuid:ce070d4d-3e92-4cf7-b32d-eb735ef244ac,https://vplants.org:443/portal/collections/individual/index.php?occid=10243052
10243053,APCR,,,PreservedSpecimen,,APCR000411,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"About 20 plants.",,,"Plants ranging rom 2-7 m in height. Only second known location for plants since E. J. Palmer's discovery on Magazine Mtn. in Logan County in 1923.",,"field values redacted: eventDate, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Arkansas,Montgomery,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243053,148,urn:uuid:60875966-990f-4ddf-ac02-818227f0fa06,https://vplants.org:443/portal/collections/individual/index.php?occid=10243053
10243054,APCR,,,PreservedSpecimen,,APCR000681,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,1993,,,,,,"Nuts 1993-09-19. About 10 plants. Plants from 1-5 m in height; leaves quite variable. This is the fourth location known for the Maple-leaved Oak since E. J. Palmer's discovery on Mt. Magazine in Logan County in 1923.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",Arkansas,Polk,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243054,148,urn:uuid:7de440cf-609f-4126-8a99-5ee6b13dc904,https://vplants.org:443/portal/collections/individual/index.php?occid=10243054
10243055,APCR,,,PreservedSpecimen,,APCR000680,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Brent Baker",4/20/2011,,synonym,,,,"George Johnson",,"William Shepherd",,,,,,,,,"About 300+ plants. Only third known location for plants since E.J. Palmer's discovery on Magazine Mountain in Logan County in 1923.",,,"Ranging from 1-5 m in height. Leaves very maple-like.",,"field values redacted: eventDate, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,fruit,,,,,,,,,"United States",Arkansas,Sebastian,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243055,148,urn:uuid:9691605c-934e-44f1-8288-26ae66020932,https://vplants.org:443/portal/collections/individual/index.php?occid=10243055
10243056,APCR,,,PreservedSpecimen,,APCR000679,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Brent Baker",4/20/2011,,synonym,,,,"George Johnson",,"William Shepherd",,,,,,,,,"About 300+ plants. Only third known location for plants since E.J. Palmer's discovery on Magazine Mountain in Logan County in 1923.",,,"Ranging from 1-5 m in height. Leaves very maple-like.",,"field values redacted: eventDate, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,fruit,,,,,,,,,"United States",Arkansas,Sebastian,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243056,148,urn:uuid:ea63bc85-60a5-449c-ad33-adbf173b8554,https://vplants.org:443/portal/collections/individual/index.php?occid=10243056
10243057,APCR,,,PreservedSpecimen,,APCR000682,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"Nuts 1993-09-19. About 10 plants. Plants from 1-5 m in height; leaves quite variable. This is the fourth location known for the Maple-leaved Oak since E. J. Palmer's discovery on Mt. Magazine in Logan County in 1923.",,,,,"field values redacted: eventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",Arkansas,Polk,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243057,148,urn:uuid:47468a76-4969-4748-a482-92d16975b458,https://vplants.org:443/portal/collections/individual/index.php?occid=10243057
10243058,APCR,,,PreservedSpecimen,,APCR000683,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"Nuts 1993-09-19. About 10 plants. Plants from 1-5 m in height; leaves quite variable. This is the fourth location known for the Maple-leaved Oak since E. J. Palmer's discovery on Mt. Magazine in Logan County in 1923.",,,,,"field values redacted: eventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",Arkansas,Polk,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243058,148,urn:uuid:7d73c2e5-1394-4cba-8f16-c767143dfdc4,https://vplants.org:443/portal/collections/individual/index.php?occid=10243058
10243059,APCR,,,PreservedSpecimen,,APCR000684,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"Nuts 1993-09-19. About 10 plants. Plants from 1-5 m in height; leaves quite variable. This is the fourth location known for the Maple-leaved Oak since E. J. Palmer's discovery on Mt. Magazine in Logan County in 1923.",,,,,"field values redacted: eventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",Arkansas,Polk,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243059,148,urn:uuid:b1af71ab-a03b-4799-a3d7-6de5839feed1,https://vplants.org:443/portal/collections/individual/index.php?occid=10243059
10243060,APCR,,,PreservedSpecimen,,APCR000685,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"Nuts 1993-09-19. About 10 plants. Plants from 1-5 m in height; leaves quite variable. This is the fourth location known for the Maple-leaved Oak since E. J. Palmer's discovery on Mt. Magazine in Logan County in 1923.",,,,,"field values redacted: eventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",Arkansas,Polk,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243060,148,urn:uuid:dce94a37-494b-43b1-9ebf-606a6fd2bf39,https://vplants.org:443/portal/collections/individual/index.php?occid=10243060
10243061,APCR,,,PreservedSpecimen,,APCR000686,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"Nuts 1993-09-19. About 10 plants. Plants from 1-5 m in height; leaves quite variable. This is the fourth location known for the Maple-leaved Oak since E. J. Palmer's discovery on Mt. Magazine in Logan County in 1923.",,,,,"field values redacted: eventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",Arkansas,Polk,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243061,148,urn:uuid:2af2433a-b055-478c-a68f-2f4f99fe5e1e,https://vplants.org:443/portal/collections/individual/index.php?occid=10243061
10243062,APCR,,,PreservedSpecimen,,APCR000687,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"George P. Johnson",,,,,,,,,,,"Nuts 1993-09-19. About 10 plants. Plants from 1-5 m in height; leaves quite variable. This is the fourth location known for the Maple-leaved Oak since E. J. Palmer's discovery on Mt. Magazine in Logan County in 1923.",,,,,"field values redacted: eventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",Arkansas,Polk,,,,1,,,,,,,,,,,,,,,,,,,,"Diana Soteropoulos","2017-10-22 00:00:00",10243062,148,urn:uuid:a4ec6dab-5218-4477-bc50-91d1564b3b0f,https://vplants.org:443/portal/collections/individual/index.php?occid=10243062
10878237,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:100901515,100901515,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,"Alanna Slack",,,,,2015,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,1,,,,"United States",Missouri,"Saint Louis City",,,,1,,,,,,,,,,,,,,,,,,,,,"2016-03-29 09:56:00",urn:catalog:MO:Tropicos:100901515,157,urn:uuid:c6b237b2-22b4-4958-bc98-9d76c5e4ada1,https://vplants.org:443/portal/collections/individual/index.php?occid=10878237
15406756,APSC,,,PreservedSpecimen,6572a9b2-a0b3-4de0-9ae1-6872b65aa739,APSC0013831,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Sebastian,,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2018-08-30 19:02:39",,170,urn:uuid:6572a9b2-a0b3-4de0-9ae1-6872b65aa739,https://vplants.org:443/portal/collections/individual/index.php?occid=15406756
24348298,APSC,,,PreservedSpecimen,5fcf85c1-83d9-4ca9-8d62-aedbc621a449,APSC0114829,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2019-12-20 18:22:42",,170,urn:uuid:5fcf85c1-83d9-4ca9-8d62-aedbc621a449,https://vplants.org:443/portal/collections/individual/index.php?occid=24348298
24348299,APSC,,,PreservedSpecimen,573255cb-d234-4e88-8734-9b14b894f423,APSC0114828,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2019-12-20 18:22:42",,170,urn:uuid:573255cb-d234-4e88-8734-9b14b894f423,https://vplants.org:443/portal/collections/individual/index.php?occid=24348299
4229566,MOR,BRAHMS_47489,,"Preserved specimen",8ee97a60-d25a-4a95-bb71-6d3d4147e216,0043584MOR,145825,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,"World - EN B1+2c, C2b (IUCN 2009 Red List) State - Arkansas (threatened)",,,"Podrasky, N",,,,,1987,,,,,,"Original Source: Arnold Arboretum,Jamaica Plains,MA Tree 10 m high & 8 m wide, oval shape, good condition, fruit immature, trunk bark smooth, charcoal gray. Collected from all sides of the tree.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,"Flower: N Fruit: N Vegetation: Y Bud: Y",,1,,,,,,,"United States",Illinois,DuPage,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",53995,178,urn:uuid:8ee97a60-d25a-4a95-bb71-6d3d4147e216,https://vplants.org:443/portal/collections/individual/index.php?occid=4229566
4229865,MOR,BRAHMS_47822,,"Preserved specimen",0e8d1870-56c8-4e4e-b812-c717a4f4467b,0043583MOR,152510,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,"World - EN B1+2c, C2b (IUCN 2009 Red List) State - Arkansas (threatened)",,,"Hess, WJ",,,,,2001,,,,,,"Original Source: Arnold Arboretum,Jamaica Plains,MA Tree 15 m high, two trunks at base, leaves broader than long, few acorns evident. Collection for Thierry Lamant and Yves Chalamel in SE France.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,"Flower: N Fruit: N Vegetation: Y Bud: Y",,1,,,,,,,"United States",Illinois,DuPage,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",54294,178,urn:uuid:0e8d1870-56c8-4e4e-b812-c717a4f4467b,https://vplants.org:443/portal/collections/individual/index.php?occid=4229865
4285228,MOR,BRAHMS_57077,,"Preserved specimen",98f72eb4-f423-4af8-90a5-954ea9bc131d,0056453MOR,170036(1),Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,,,,,"World - EN B1+2c, C2b (IUCN 2009 Red List) State - Arkansas (threatened)",,,"Hess, WJ",,"Stoynoff, N",,,1986,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,"Locally common, small tree, from 1.5 to 8m tall, 2dm d.h.b., bark light gray, tight, on the cliffs.","Quercus velutina Lam.","Flower: N Fruit: N Vegetation: Y Bud: Y",,0,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",64981,178,urn:uuid:98f72eb4-f423-4af8-90a5-954ea9bc131d,https://vplants.org:443/portal/collections/individual/index.php?occid=4285228
4285230,MOR,BRAHMS_57079,,"Preserved specimen",d761a80a-846a-41cd-a718-3cd1ba88bd03,0056456MOR,170036,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Brown, B",,,,"World - EN B1+2c, C2b (IUCN 2009 Red List) State - Arkansas (threatened)",,,"Hess, WJ",,"Stoynoff, N",,,1986,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,"Locally common, small tree, from 1.5 to 8m tall, 2dm d.h.b., bark light gray, tight, on the cliffs.","Quercus velutina Lam.","Flower: N Fruit: N Vegetation: Y Bud: Y",,0,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",64983,178,urn:uuid:d761a80a-846a-41cd-a718-3cd1ba88bd03,https://vplants.org:443/portal/collections/individual/index.php?occid=4285230
4285233,MOR,BRAHMS_57082,,"Preserved specimen",a6c34b23-b9c0-4936-85ef-e0e431915a65,0056490MOR,170018,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus acerifolia",97522,"(Palmer) Stoynoff & Hess",Quercus,acerifolia,,,"Brown, B",,,,"World - EN B1+2c, C2b (IUCN 2009 Red List) State - Arkansas (threatened)",,,"Hess, WJ",,"Stoynoff, N",,,1986,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,"Locally common, small tree, from 1.5 to 8m tall, 2 dm d.b.h., bark light gray, tight, on the cliffs.","Quercus velutina Lam.","Flower: N Fruit: N Vegetation: Y Bud: Y",,0,,,,,,,"United States",Arkansas,Logan,,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",64986,178,urn:uuid:a6c34b23-b9c0-4936-85ef-e0e431915a65,https://vplants.org:443/portal/collections/individual/index.php?occid=4285233
